Dominant_Topic,Topic_Perc_Contrib,Keywords,AcceptedAnswerId,AnswerCount,Body,CommentCount,CommunityOwnedDate,CreationDate,FavoriteCount,Id,OwnerUserId,PostTypeId,Score,Tags,Title,ViewCount
0,0.2126,"packet, message, send, node, receive, application, multiple, datum, specific, server",6008589,1,"<p>i am trying to build a network simulation with OMNet++. Problem is i dont know how to configure EtherSwitch and EtherHost devices and give them IP. What is the necessary routing code to rout traffic between switches and routers. IP addresses of the routers's ports must be like table below;</p>

<p>Router Leg IP<br>
1 ------ 1 --- 192.168.1.0/24<br>
1 ------ 4 --- 192.168.4.1<br>
1 ------ 5 --- 192.168.5.1<br>
2 ------ 2 --- 192.168.2.0/24<br>
2 ------ 5 --- 192.168.5.2<br>
2 ------ 6 --- 192.168.6.2<br>
3 ------ 3 --- 192.168.3.0/24<br>
3 ------ 4 --- 192.168.4.3<br>
3 ------ 6 --- 192.168.6.3  </p>

<p>Here image of the required network:  </p>

<p><img src=""https://i.stack.imgur.com/I51UJ.png"" alt=""Network""></p>

<p>My NED file:  </p>

<pre><code>import inet.nodes.inet.Router;
import inet.nodes.inet.StandardHost;
import ned.DatarateChannel;
import inet.nodes.ethernet.EtherSwitch;
import inet.nodes.ethernet.EtherHost;
import inet.networklayer.autorouting.FlatNetworkConfigurator;

network gyte
{
    @display(""bgb=457,318"");
    types:
    channel geth extends DatarateChannel
    {
        datarate = 1Gbps;
    }

    channel hgeth extends DatarateChannel
    {
        datarate = 512Mbps;
    }

    submodules:
    // Routers
    routers[3]: Router {
        parameters:
            @display(""p=208,272,row=id;i=abstract/router"");

        gates:
            pppg[3];
    }

    // Switches
    switches[3]: EtherSwitch {
        parameters:
            @display(""p=179,162,row"");

        gates:
            ethg[3];
    }

    // Hosts
    ehosts[4]: EtherHost {
        parameters:
            @display(""p=384,56,row"");

        gates:
            ethg;
    }

    // Servers
    eservers[2]: EtherHost {
        parameters:
            @display(""i=device/server;p=117,71,row"");

        gates:
            ethg;
    }

    configurator: FlatNetworkConfigurator {

        @display(""p=22,25"");
    }

connections:
    ehosts[0].ethg &lt;--&gt; switchs[0].ethg[0];
    eservers[0].ethg &lt;--&gt; switchs[0].ethg[1];

    ehosts[1].ethg &lt;--&gt; switchs[1].ethg[0];
    eservers[1].ethg &lt;--&gt; switchs[1].ethg[1];

    switchs[0].ethg[2] &lt;--&gt; routers[0].pppg[0];
    switchs[1].ethg[2] &lt;--&gt; routers[1].pppg[0];

    routers[0].pppg[1] &lt;--&gt; routers[1].pppg[1];
    routers[0].pppg[2] &lt;--&gt; routers[2].pppg[0];
    routers[1].pppg[2] &lt;--&gt; routers[2].pppg[1];
    routers[2].pppg[2] &lt;--&gt; switchs[2].ethg[0];

    switchs[2].ethg[1] &lt;--&gt; ehosts[2].ethg;
    switchs[2].ethg[2] &lt;--&gt; ehosts[3].ethg;
</code></pre>

<p>}</p>
",0,0,2011-05-05T14:40:05.923,1,5899582,614065,1,1,<routing><omnet++>,OMNet++: EtherSwitch and EtherHost device configurations and routing. How to?,3767
7,0.2205,"implement, find, add, function, route, code, class, type, program, call",6545787,1,"<p>I have searched OMNet++ manual but i couldn't found any information about gates. What are the differences between ethg and pppg?</p>
",0,0,2011-05-22T17:43:04.433,0,6089656,614065,1,0,<networking><network-programming><simulation><omnet++>,OMNet++: What are the differens between ethg and pppg gates?,519
2,0.3921,"node, network, create, wireless, simulator, simulate, omnet, model, connect, sensor",0,0,"<p>I want to modify the existing routing protocol and to simulate how well does it work on a network with two different types of nodes, cars with 802.11p and AP on the roadside with 802.3.</p>

<p>Does anyone know how to run a routing protocol simulation on a network with two different mac protocols, such as 802.11p combined with 802.3 ??? Any links I'll be appreciate...</p>

<p>Thanks.</p>
",0,0,2011-06-01T12:53:06.250,0,6201440,770597,1,3,<macos><protocols><mesh><ns2><hybrid>,NS2: How to simulate nodes running two different mac protocols in a single network?,741
2,0.3229,"node, network, create, wireless, simulator, simulate, omnet, model, connect, sensor",0,1,"<p>how do I create a system that takes in voice data(rtp) and then creates loss in this data(like delay or packet drop/loss)? The output of the system(data) should be readable which made me think i might not be able to use ns-2.Also, ns-2 does not support VBR(needed for voice). I might be wrong in this aspect though. How can I achieve this loss condition in linux environment? please give suggestions.</p>
",1,0,2011-06-16T11:05:53.900,0,6370776,801312,1,0,<networking><network-programming><voice><ns2>,creating a loss system for voice data in Linux,46
7,0.3408,"implement, find, add, function, route, code, class, type, program, call",6477625,1,"<p>I am working on modifying a rather large program (NS2 network simulator), and it would be nice to be able to debug it with Eclipse. I configured the makefiles ( add -g to CFLAGS ) to make gcc generate the debugging symbols, and they are indeed generated, but Eclipse refuses to actually find the code associated with those symbols. I imported the HUGE folder of source code using the ""Makefile Project with Existing Code"", and when I hit ""debug"" it runs the program. When I tell the debugger to stop, it often stops in a method I recognize, but when i click on the method's name, it says ""source not available"" even though the source file where the method is defined is actually open in another tab. I do have all the sources imported into the project. Am I missing something in the make configuration?</p>

<p>^long confusing explanation, I know... see screenshot, :
<a href=""http://imageshack.us/photo/my-images/651/zzz1fu.jpg/"" rel=""nofollow"">http://imageshack.us/photo/my-images/651/zzz1fu.jpg/</a></p>

<p>Note that IPKTAgent::deBurst() from the above screenshot is declared in integrated_agent.h -- that is the file I have open in the other tab.</p>

<p>also, when I expand the entry for the executable I'm debugging in the project explorer, it only lists some of the files it is composed of. What gives? (see screenshot, there should be more files on the list, the ones I'm working with are missing).
screenshot:  <a href=""http://imageshack.us/photo/my-images/96/zzz2z.jpg/"" rel=""nofollow"">http://imageshack.us/photo/my-images/96/zzz2z.jpg/</a></p>
",0,0,2011-06-25T04:54:22.767,0,6475918,492520,1,1,<c++><eclipse><debugging><debug-symbols><ns2>,"Debugging symbols present, but eclipse does not associate them with source code",1484
5,0.2118,"omnet, inet, make, project, build, link, error, library, fail, command",0,0,"<p>I am new to NS-2 and am trying to create an environment whereby a mobile node(UE) would act as a dummy base station for its nearby mobile nodes. Hence any data requested from them would be routed from the UE and then to the requesting node. But i am facing problems while creating the following topology. My procedure being:
1. Create a single domain and 2 clusters in it.
2. Declare the main base station and serving node in it.
3. The second cluster being defined with the serving node as a base station. 
4. This serving node is connected to many other nodes in the second cluster.</p>
",0,0,2011-06-27T11:58:47.507,0,6492498,817311,1,2,<ns2>,Problem while trying to setup a connection between two base stations in NS-2,493
0,0.2344,"packet, message, send, node, receive, application, multiple, datum, specific, server",6678215,1,"<p>In order to implement tcp/ip simulation I have for each layer create packets.</p>

<p>Since the omnet send function only supports sending <code>cMessage</code> object while I subclassed from <code>cMessage</code> using <code>.msg</code> definitions, I can't find a way to send that packet through a gate without losing data.</p>

<p>For example, for the application layer I want to add <code>destAddress</code> and <code>packetLength</code> so I created:</p>

<pre><code>message AppPacket
{
   int pktLength;
   int destAddress;
}
</code></pre>

<p>Now, I've created <code>.cc</code>, <code>.h</code> classes in omnet to implement it:</p>

<pre><code>class AppPacket : public cMessage { ... }
</code></pre>

<p>After I have a new <code>AppPacket</code> with all the needed data, I want to send it to a lower layer (to the transport layer) but I can't since the send function only sends <code>cMessage</code> objects.  </p>

<p>What can I do? I thought the whole point of Message is to help us implement network packets.</p>
",0,0,2011-07-05T20:29:52.720,1,6588499,830423,1,1,<c++><omnet++>,How can I send a .msg through gates in omnet?,2807
1,0.1705,"file, set, parameter, number, module, trace, generate, script, random, position",0,1,"<p>I try to make a simulation in NS2 in which i read in .wav files, encodes into gsm and send   them over the network. I already managed to make an application that reads in .wav, encodes into gsm and stores on the hard drive (tested, works fine). Now i try to do the same extending the Network Simulator 2 and i have a problem with av_open_input_file which constantly says there is no such file, although i had no problems with that file in my gsm encoding application. The call i use:</p>

<pre><code>av_open_input_file(&amp;pFormatCtx, ""/home/xxx/audio_samples/audio.wav"", NULL, 0, NULL);
</code></pre>

<p>Already tried different files, hardcoding the path, absolute path, relative path and putting ""file://"" in front because libav apparently uses some sort of file protocol. Then I tried opening the file myself with:</p>

<pre><code>int desc = open(""/home/xxx/audio_samples/audio.wav"", O_RDONLY, 0);
</code></pre>

<p>(found this call in file.c of libav that is supposed to be called by av_open_input_file) No problems with opening the file like that, everything seems to be ok, so now i have no idea what else could be wrong.</p>

<p>Any suggestions?</p>

<p>Best regards,
florencka </p>
",0,0,2011-08-06T12:48:20.273,0,6966880,881925,1,1,<ns2><libavformat><libav>,av_open_input_file returns -2 but file exists (libav in NS2),1817
4,0.2764,"simulation, run, time, calculate, work, delay, distance, end, throughput, result",0,1,"<p>i have installed ns2 and tcl on my desktop (fedora).When i try to run a simulation on nam1.14 it shows ""could'nt execute ns :no such file or directory"".When i try to run the tcl script it shows ""bash:ns: command not found"".Why is this happening? i have installed ns-allinone-2.34 as per instructions.Plz help me.</p>
",0,0,2011-08-08T10:21:25.080,0,6980713,883834,1,1,<tcl><ns2>,Execution of simulation of scripts in ns2,896
5,0.3097,"omnet, inet, make, project, build, link, error, library, fail, command",7020143,1,"<p>I'm trying to compile a program using a third party library, Omnet++ in my case. Apparently ""make"" does not find a library, but the path it uses is correct as you can see (in the sense that I can see the library under omnet++ source tree)</p>

<pre><code>    pv135168:basic Bob$ opp_makemake    
Creating Makefile in /Users/Bob/Code/network_sim/basic... Makefile created, running ""make depend"" to add dependencies... opp_makedep -Y --objdirtree -I. -f Makefile -P\$O/ --   ./*.cc   

    pv135168:basic Bob$ make   
    g++ -c -g -Wall
        -fno-stack-protector   -m32  -DHAVE_PCAP -DXMLPARSER=libxml
        -DWITH_PARSIM -DWITH_NETBUILDER  -I.
        -I/Users/Bob/Code/omnetpp-4.1/include -o out/gcc-debug//txc1.o txc1.cc g++ -m32 -Wl,-rpath,/Users/Bob/Code/omnetpp-4.1/lib -Wl,-rpath,. -o out/gcc-debug//basic  out/gcc-debug//txc1.o  -Wl,-all_load  
        -L""/Users/Bob/Code/omnetpp-4.1/lib/gcc""
        -L""/Users/Bob/Code/omnetpp-4.1/lib"" -u _tkenv_lib -lopptkenvd
        -loppenvird -lopplayoutd -u _cmdenv_lib -loppcmdenvd -loppenvird 
        -loppsimd -lstdc++   
     ld: library not found for -lopptkenvd   
    collect2: ld returned 1 exit status make: *** [out/gcc-debug//basic]   
    Error 1 pv135168:basic Bob$
</code></pre>
",0,0,2011-08-11T02:08:55.527,0,7020069,464277,1,1,<macos><makefile><environment-variables><omnet++>,make library not found,1510
7,0.2344,"implement, find, add, function, route, code, class, type, program, call",7037658,3,"<p>Is there an open source TCL script generator for <a href=""http://isi.edu/nsnam/ns/"" rel=""nofollow"">NS2</a>? There is NAM that comes with NS2. Is there anything else. A web based one would be great!</p>
",0,0,2011-08-12T04:35:03.020,0,7035625,781188,1,1,<networking><tcl><ns2>,TCL script generator for NS2,2486
4,0.2875,"simulation, run, time, calculate, work, delay, distance, end, throughput, result",0,1,"<p>I am using the following script using the setdest utility in ns2 to generate multiple scenarios but the script is not working.</p>

<pre><code>#!/bin/bash

dest_dir=""movement""

if [ -d $dest_dir ]
then
      # Do nothing
      echo ""'$dest_dir' is a directory""
else
      echo ""Creating directory $dest_dir"";
      mkdir --verbose $dest_dir
fi

setdest_loc=""/home1/ns/ns-allinone-2.34/ns-2.34/indep-utils/cmu-scen-gen/setdest/setdest"";

if [ -x $setdest_loc ]
then
      # Do nothing
      echo ""$setdest_loc is executable""
else
      echo ""$setdest_loc does not exist or is not executable"";
      exit;
fi

# Create the scenarios

for i in 0 10 20 40 100
do
      $setdest_loc -v 1 -n 25 -p $i -M 20 -t 100 -x 500 -y 500 &gt; $dest_dir/scen-25-$i
done

echo """"
echo ""Created the following files""
echo """"
ls -la $dest_dir/scen-25*
</code></pre>

<p>it just echoes the if condition setdest is not executable</p>

<p>we use setdest in this way</p>

<p><code>./setdest</code> in the directory of setdest ,so why this is not working how can I write ./setdest in this shell script .?</p>
",1,0,2011-08-12T18:16:11.807,0,7044508,892281,1,0,<shell><simulation><ns2>,running multiple simulation in ns2 with shell script,1464
2,0.2488,"node, network, create, wireless, simulator, simulate, omnet, model, connect, sensor",0,1,"<p>I'm a newbie in OMNet. In my project, I dynamically create a simple module, and I want to use the object created by this module. Does anyone can give me some help?</p>

<p>Source is here:</p>

<pre><code>cModuleType* moduleType = cModuleType::get(""Person"");
cModule *mod = moduleType-&gt;create(""per"", this-&gt;getParentModule());
mod-&gt;buildInside();
mod-&gt;scheduleStart(simTime());
mod-&gt;callInitialize();
job-&gt;mod = mod;
</code></pre>

<p>Basically, I want to find the object related to the ""mod"".</p>

<p>Thank you </p>
",0,0,2011-09-13T17:03:49.303,1,7405671,943006,1,0,<dynamic><module><omnet++>,How to get the object of the module dynamically created in OMNet++ 4?,1055
5,0.2614,"omnet, inet, make, project, build, link, error, library, fail, command",0,2,"<p>code:</p>

<pre><code>set val(chan)   Channel/WirelessChannel
set val(prop)   Propagation/TwoRayGround
set val(ant)    Antenna/OmniAntenna
set val(ll)     LL
set val(ifq)    Queue/DropTail/PriQueue
set val(ifqlen) 50
set val(netif)  Phy/WirelessPhy
set val(mac)    Mac/802_11
set val(rp)     DSDV
set val(nn)     15
set val(x)      700
set val(y)      500
set val(stop)   130

set ns [new Simulator]
set tracefd       [open trust.tr w]
set windowVsTime2 [open win.tr w]
set namtrace      [open trust.nam w]

$ns trace-all $tracefd
$ns namtrace-all-wireless $namtrace $val(x) $val(y)
set topo       [new Topography]
$topo load_flatgrid $val(x) $val(y)
create-god (1)
#create-god (3)

 $ns node-config -adhocRouting $val(rp) \
                  -llType $val(ll) \
                  -macType $val(mac) \
                  -ifqType $val(ifq) \
                  -ifqLen $val(ifqlen) \
                  -antType $val(ant) \
                  -propType $val(prop) \
                  -phyType $val(netif) \
                  -channelType $val(chan) \
                  -topoInstance $topo \
                  -agentTrace ON \
                  -routerTrace ON \
                  -macTrace OFF \
                  -movementTrace OFF\
                   -energyModel ""EnergyModel"" \
-initialEnergy 50

# Energy model
     $ns node-config  -energyModel EnergyModel \
                       -initialEnergy 50 \
                       -txPower 0.75
                       #-rxPower 0.25 \
                       #idlePower 0.0 \
                       #sensePower 0.0
for {set i 0} {$i &lt; $val(nn) } { incr i } {
           set node_($i) [$ns node]
     }
for {set i 0} {$i &lt; $val(nn) } { incr i } {
                 set xx [expr rand()*600]
                 set yy [expr rand()*500]
                 $node_($i) set X_ $xx
                 $node_($i) set Y_ $yy
                 $node_($i) set Z_ 0.0
           }


$ns at 0.0 ""$ns trace-annotate \""MOBILE NODE MOVEMENTS\""""
set tcp [new Agent/TCP/Newreno]
$tcp set class_ 2
set sink [new Agent/TCPSink]
$ns attach-agent $node_(1) $tcp
$ns attach-agent $node_(3) $sink
$ns connect $tcp $sink
set ftp [new Application/FTP]
$ftp attach-agent $tcp
$ns at 10.0 ""$ftp start""


#setting initial position:
for {set i 0} {$i &lt; $val(nn)} { incr i } {
$ns initial_node_pos $node_($i) 30
}


#$ns at $val(stop) ""$ns nam-end-wireless $val(stop)""
$ns at $val(stop) ""stop""
$ns at 130.01 ""puts \""end simulation\"" ; $ns halt""
proc stop {} {
   global ns tracefd namtrace
   $ns flush-trace
   close $tracefd
   close $namtrace
exec nam trust.nam &amp;
}

$ns run
</code></pre>

<p>this code run but the mobile nodes are dynamic each time how to make the dynamic mobile nodes to static?
how to make it static mobile nodes and need to do randomized overhearing in the ns2 tcl code</p>
",3,0,2011-10-03T16:25:59.653,1,7637793,773048,1,0,<tcl><ns2>,how to make the mobile nodes static in tcl?,7728
