AcceptedAnswerId,AnswerCount,Body,CommentCount,CommunityOwnedDate,CreationDate,FavoriteCount,Id,OwnerUserId,PostTypeId,Score,Tags,Title,ViewCount
22108816,2,"<p>I am writing a simulator program for a custom microcontroler in C++. I would like a user to be able to use GDB to debug their program as if it was running on the real target.</p>

<p>The best solution I've found seems to involve writing a GDB stub for my simulator that would communicate with GDB using a network protocol. However, this involves writing a complete program that would take care of network communication and communication with GDB itself.</p>

<p>This seems a bit overkill since the client and the target will be running on the same machine. Is there not a simpler way? If there is not, with the popularity of GDB, I would have thought that a library, or at least examples, would exist to help embedding a stub in a normal desktop PC program?</p>
",0,0,2014-03-01T00:56:23.227,0,22108642,3148378,1,3,<c++><debugging><gdb><simulator><stub>,How to implement GDB debugging on my own full system simulator?,788
0,1,"<p>I've written a hello-world program for an 8-bit PIC microcontroller and want to run it on the MPLAB X IDE simulator. </p>

<p>I want to create a stimulus on its pins, and have the result appear in the microcontroller's register which corresponds to the input pins, (having set a watch on the register).</p>

<p>What I have achieved so far: The program seems to run fine on the simulator, and I can create an ""asynchronous"" stimulus, i.e. fire a change of the stimulus (such as applying a logic 0 on an input pin) when I click the ""fire"" button. This changes the contents of the <code>PORTC</code> register. However I cannot get ""synchronous"" stimulus to work (e.g. automatically toggling the stimulus logic value applied to an input pin). <code>PORTC</code> does not change. (However the simulator output suggests the stimulus is being applied).</p>

<p>There are examples written by Microchip for the MPLAB 8.x IDE simulator which I have tried to apply to MPLAB X (v2.0) but I cannot get working. To establish what I'm doing wrong, (or if I'm encountering a bug), <strong>perhaps someone could help in one of the following ways:</strong> </p>

<ul>
<li>Give an example of a working hello-world</li>
<li>Spot any errors in the process I've followed (see below for my steps)</li>
<li>Follow my steps to see if the problem can be replicated</li>
</ul>

<p><strong>This is what I have tried:</strong></p>

<p>Summary of steps followed:</p>

<ol>
<li>Create project and set target device to be ""PIC16F77""</li>
<li>Add source file <code>main.c</code></li>
<li>Set the simulator as the hardware tool, and XC8 as the C compiler</li>
<li>Add a variable watch on the <code>PORTC</code> special function register</li>
<li>Configure an asynchronous stimulus</li>
<li>Configure a synchronous stimulus</li>
<li>Build project</li>
<li>Run in debug mode </li>
<li>Single-step the program and look for changes of the <code>PORTC</code> register.</li>
</ol>

<p>Create a new project in the MPLAB X IDE with a source file <code>main.c</code>, and selecting ""PIC16F77"" as the target device:</p>

<pre><code> #include &lt;htc.h&gt;  
 __CONFIG(  
      FOSC_HS  
     &amp; WDTE_OFF  
     &amp; PWRTE_OFF  
     &amp; BOREN_OFF  
 );  
 void main(void) {  
     // set tristate port directions: 1=input, 0=output  
     TRISC = 0b11111111;  
     while (1);  
 } 
</code></pre>

<p><strong>I add a variable watch on the <code>PORTC</code> SFR register:</strong></p>

<p><img src=""https://i.stack.imgur.com/dzVGz.png"" alt=""enter image description here""></p>

<p><strong>Configure an asynchronous stimulus in the window/tab <code>Stimulus &gt; Asynchronous</code> :</strong></p>

<p><img src=""https://i.stack.imgur.com/HQJ6p.png"" alt=""enter image description here""></p>

<p><strong>Configure a synchronous stimulus in the window/tab <code>Stimulus &gt; Pin/Register Actions</code></strong></p>

<p><img src=""https://i.stack.imgur.com/yfIpZ.png"" alt=""enter image description here""></p>

<p>Then finally:</p>

<p>I build the project, run in debug mode, pause, and single-step through the program.</p>

<p>When I click on the ""fire"" button of the asynchronous stimulus and then click the Step-Over button, the value in PORTC register changes as expected.</p>

<p>But when running through the program, the synchronous stimulus never seems to have any effect. It appears that the stimuli are repeatedly being applied, but there is no effect on the value in the <code>PORTC</code> register. It can be seen in the window/tab: <code>Output &gt; Stimulus</code> that the stimulus is being applied:</p>

<p><img src=""https://i.stack.imgur.com/lFGqu.png"" alt=""enter image description here""></p>

<p>I don't understand why the asynchronous stimulus works fine, but the synchronous stimulus appears to be applied but is not producing the desired effect. </p>
",0,0,2014-03-02T12:03:43.107,0,22127286,708436,1,1,<simulator><pic><mplab>,Simulator Hello World in MPLAB IDE: Put stimulus on pins using Pin/Register Actions,4555
22198149,1,"<p>I have made a Web Application on MVC4 Razor using c#. I have to make my application compatible with tablets running different OS like IPad, Android and Windows 8 or 8.1 on their browser (safari, chrome etc installed on those tablets)</p>

<p>I am using VS2012 and windows 7.</p>

<p>Someone, please tell me any simulator or emulator (dont know the difference) available as desktop version for windows 7 to test my application on tablet's browser.</p>

<p>As buying all these tablet is not possible..</p>
",0,0,2014-03-05T12:39:18.773,0,22198071,2454567,1,1,<windows><tablet><simulator>,How to test my website compatibility on windows tablet,2626
0,2,"<p>I'm trying to make a cmd game/sim. but the numbers won't change! I feel like such a scrub and I'm probably a massive idiot... Here is all the code, if you want to yell at me use</p>

<pre><code>*YELLING* text here *YELLING*
</code></pre>

<p>All the code:</p>

<pre><code>@echo off
title Gold Economics Sim. 2014

goto info

:info
set/a money=100000
set/a gold=10
set/a gldpk=31300
set/a golda=0
set/a moneya=0

goto begin

-&gt;:tstpg
-&gt;cls
-&gt;echo You have %money% Dollar
-&gt;echo You have %gold% KG gold
-&gt;echo The gold price is %gldpk% Dollar
-&gt;echo How much gold do you want?
-&gt;
-&gt;:tstpgc
-&gt;set/p tstpgc=""""
-&gt;goto buytst
-&gt;
-&gt;:buytst
-&gt;set/a golda=gold+testpgc
-&gt;set/a moneya=money-testpgc*gldph
-&gt;
-&gt;goto tstpg2
-&gt;
-&gt;:tstpg2
-&gt;echo You have %moneya% Dollar
-&gt;echo You have %golda% KG gold
-&gt;echo The gold price is %gldpk% Dollar
-&gt;pause

:begin
cls
echo ==============================================================================
echo                                  Main Menu
echo ==============================================================================
echo  Welcome to Gold Economics Sim. 2014! The goal of this 'Game' is to earn
echo  as much money as you can in three-four years. There's also a custom mode where
echo  you can edit all the game settings! Hope you enjoy this preview game!
echo(
echo  Type ""start""          to begin
echo  Type ""options""        to change the settings
echo  Type ""help""           to get help
echo  Type ""quit"" or ""exit"" to quit
echo(
echo V0.1
echo ==============================================================================

:beginc
set/p beginc=""""
if ""%beginc%""==""start"" goto start
if ""%beginc%""==""help"" goto help
if ""%beginc%""==""options"" goto options
if ""%beginc%""==""quit"" exit
if ""%beginc%""==""exit"" exit
if ""%beginc%""==""test page"" goto tstpg 
if ""%beginc%""==""clean"" goto begin
echo Sorry, but I don't understand that.
goto beginc
</code></pre>

<p>I'm sorry if it's just a stupid really small mistake, I frustrated about this for an hour and couldnt fix it, so I hope that someone here can maybe fix it? I will put you in the credits if you helped, tried to fix it, fixed it or didnt fix it.</p>

<p>Edit: I'm sorry that I didn't really explain my question/problem that well, I'm not using the <code>if ""%beginc%""==""options"" goto options</code> thing yet. That was my mistake. The problem is that the code with these arrows (->) won't change.</p>
",3,0,2014-03-05T22:14:25.940,0,22210527,0,1,2,<cmd><calculator><simulator>,Trying to make a cmd game/sim,760
22384708,1,"<p>I'm trying to install the Morse Robot Simulator on my Ubuntu 12.04, but when I try to use the command ""cmake .."" it give some errors...</p>

<pre>
-- will install python files in /opt/lib/python3.2/site-packages
Traceback (most recent call last):
  File """", line 1, in 
ImportError: No module named yarp
CMake Error at CMakeLists.txt:68 (MESSAGE):
  BUILD_YARP_SUPPORT is required, but '/usr/local/bin/python3.2' can't find
  yarp python binding
</pre>

<p>Could someone help me?</p>
",0,0,2014-03-08T02:44:38.373,0,22264321,3395010,1,0,<python><ubuntu><simulator><robot>,Troubles when installing Morse Robot Simulator on Ubuntu 12.04,324
0,1,"<p>I would like to build an app which is quite similar to electronics simulator. I mean any simulator with nodes interconnecting each other.</p>

<p>What are possible solutions for this? For example it is quite simple for a diagram like this:
<img src=""https://i.stack.imgur.com/C5niY.png"" alt=""Basic circuit""></p>

<p>But what approach should I take to simulate this:</p>

<p><img src=""https://i.stack.imgur.com/bjwMp.png"" alt=""enter image description here""></p>

<p>Note that the pictures are just for illustration purposes.</p>

<ul>
<li>On the first picture I would simply make connections like <code>A-&gt;B-&gt;C-&gt;D</code> and that's all</li>
<li>On the second I could do <code>A-&gt;B-&gt;C-&gt;D</code> and connect each node to the others nodes as well but how to handle the flow?</li>
</ul>
",3,0,2014-03-12T13:30:12.993,0,22353091,649632,1,-1,<algorithm><simulation><simulator><circuit>,What approach should I take for electronics simulator or similar?,72
22406050,2,"<p>I'm looking for a way to test my app on a 3.5"" screen (e.g., iPhone 4S), as my test devices are an iPhone 5 (4"") and iPad Air.  Is there a way to do this?  I've investigated the simulator, but as the app uses the music library, I've hit a bit of a dead end there.</p>

<p>Thanks for reading.</p>
",3,0,2014-03-14T12:49:33.313,0,22405498,1781058,1,1,<iphone><simulator><iphone-4>,"Simulate 3.5"" iPhone screen on iPhone 5 or iPad?",343
0,1,"<p>Soes anybody know any simulator that I can use in order to measure statistics of memory access latencies for multicore processors?</p>

<p>Are there such statistics(for any kind of multicore) already published somewhere? </p>
",1,0,2014-03-18T19:56:29.577,0,22489689,2919478,1,-1,<memory><multicore><simulator><latency>,Statistics for multicore memory accesses,44
0,2,"<p>I'm trying to write and debug a C program for an ATMega8 device using the Atmel Studio Simulator. </p>

<p>For example, let's say I'm trying to debug this piece of code:</p>

<pre><code>int main(void)
{
    while(1)
    {
        SPI_transaction(0xFF);
    }
}



uint8_t SPI_transaction(unsigned char byte_to_send){


    value = byte_to_send;   
    SPDR = byte_to_send;                        //Sends command
    while (checkBitStatus(SPSR,SPIF) == 0){};   //Do nothing until transfer is completed
    value = SPDR;                       //Receives command

    CLEARBIT(SPSR, SPIF);
    return value;

}

unsigned char checkBitStatus(unsigned char byte, unsigned char bit){

    unsigned char bit_status;

    if ((byte &amp; (1 &lt;&lt; bit)) == 0){

        bit_status = 0;
    }

    else{

        bit_status = 1;
    }

    return bit_status;
}
</code></pre>

<p>This code buids without any problem but when I try to debug this happens:</p>

<p>At some points the program counter goes outside my source files. I've been trying to find out why this happens but I have ot been able yet to find an answer. I leave here the disassembly code for you to have a look. I find it really strange.</p>

<p>Init of main function:</p>

<pre><code>00000024  PUSH R28      Push register on stack 
00000025  PUSH R29      Push register on stack 
00000026  IN R28,0x3D       In from I/O location 
00000027  IN R29,0x3E       In from I/O location 
    SPI_transaction(0xFF);
00000028  SER R24       Set Register 
00000029  RCALL PC+0x0002       Relative call subroutine

    uint8_t SPI_transaction(unsigned char byte_to_send){
0000002B  PUSH R28      Push register on stack 
0000002C  PUSH R29      Push register on stack 
0000002D  PUSH R1       Push register on stack 
0000002E  IN R28,0x3D       In from I/O location 
0000002F  IN R29,0x3E       In from I/O location 
00000030  STD Y+1,R24       Store indirect with displacement 

while (checkBitStatus(SPSR,SPIF) == 0){};   //Do nothing until transfer is completed
00000039  NOP       No operation 
--- No source file -------------------------------------------------------------
0000003A  LDI R24,0x2E      Load immediate 
0000003B  LDI R25,0x00      Load immediate 
0000003C  MOVW R30,R24      Copy register pair 
--- No source file -------------------------------------------------------------
0000003D  LDD R24,Z+0       Load indirect with displacement 
0000003E  LDI R22,0x07      Load immediate 
0000003F  RCALL PC+0x0018       Relative call subroutine 

From that it jumps here:

    unsigned char checkBitStatus(unsigned char byte, unsigned char bit){
00000057  PUSH R28      Push register on stack 
00000058  PUSH R29      Push register on stack 
00000059  RCALL PC+0x0001       Relative call subroutine 
0000005A  PUSH R1       Push register on stack 
0000005B  IN R28,0x3D       In from I/O location 
0000005C  IN R29,0x3E       In from I/O location 
0000005D  STD Y+2,R24       Store indirect with displacement 
0000005E  STD Y+3,R22       Store indirect with displacement 
   if ((byte &amp; (1 &lt;&lt; bit)) == 0){
0000005F  LDD R24,Y+2       Load indirect with displacement 
00000060  MOV R24,R24       Copy register 
00000061  LDI R25,0x00      Load immediate 
00000062  LDD R18,Y+3       Load indirect with displacement 
00000063  MOV R18,R18       Copy register 
00000064  LDI R19,0x00      Load immediate 
00000065  MOV R0,R18        Copy register 
00000066  RJMP PC+0x0003        Relative jump 
00000067  ASR R25       Arithmetic shift right 
00000068  ROR R24       Rotate right through carry 
00000069  DEC R0        Decrement 
0000006A  BRPL PC-0x03      Branch if plus 
0000006B  ANDI R24,0x01     Logical AND with immediate 
0000006C  CLR R25       Clear Register 
0000006D  SBIW R24,0x00     Subtract immediate from word 
0000006E  BRNE PC+0x03      Branch if not equal 

            bit_status = 0;
0000006F  STD Y+1,R1        Store indirect with displacement 
00000070  RJMP PC+0x0003        Relative jump 
    bit_status = 1;
00000071  LDI R24,0x01      Load immediate 
00000072  STD Y+1,R24       Store indirect with displacement 
       return bit_status;
00000073  LDD R24,Y+1       Load indirect with displacement 
}
00000074  POP R0        Pop register from stack 
00000075  POP R0        Pop register from stack 
00000076  POP R0        Pop register from stack 
00000077  POP R29       Pop register from stack 
00000078  POP R28       Pop register from stack 
00000079  RET       Subroutine return 
</code></pre>

<p>The function returns to somewhere out my source files:</p>

<pre><code>--- No source file -------------------------------------------------------------
00000040  TST R24       Test for Zero or Minus 
00000041  BREQ PC-0x07      Branch if equal
0000003A  LDI R24,0x2E      Load immediate 
0000003B  LDI R25,0x00      Load immediate 
0000003C  MOVW R30,R24      Copy register pair 
0000003D  LDD R24,Z+0       Load indirect with displacement 
0000003E  LDI R22,0x07      Load immediate 
0000003F  RCALL PC+0x0018       Relative call subroutine 
</code></pre>

<p>And the goes again to CheckBitStatus() function.</p>

<p>Any help will be really appreciated.</p>

<p>Alex</p>
",1,0,2014-03-21T10:38:55.120,1,22556446,1098933,1,2,<debugging><simulator><disassembly><atmel><program-counter>,Atmel Studio executes instructions outside my source files,889
0,4,"<p>How do i delete an app from the OSX simulator like on the iOS simulator??
I want to delete an app due to the change of Core Data xcdatamodeld but i can't find a way.
Thanks in advance</p>
",4,0,2014-03-23T11:30:51.787,1,22590285,2713836,1,10,<xcode><macos><simulator>,Delete app from OSX simulator in Xcode,2817
0,1,"<p>This is gonna be a bit of a large question (at least for me it seems) so bear with me. We're making a y86 simulator in C and this part of the assignment is supposed to open a file, load it into memory, perform a dump, and exit. The main method is provided to do these things, we're just supposed to create the loader.c and loader.h files to actually do the loading. The load function returns true(1) if the load was successful (input file was free of errors) and false(0) otherwise. Right now, I'm stuck on the load function, and I think the issue is on around line 58-67 of loader.c. I'm not calling the method properly, but I cannot figure out how to format the numbers properly. This is the first time I'm working in C, so it's still a rather confusing for me. If needed I can provide more code. So far I've included loader.c, loader.h, memory.c, and memory.h. Bool.h is included, but it's just a typedef for true-false so I figured I could leave it out. I apologize if this is a bit much, but I'm completely stumped and I don't know where else to go. Thank you so much in advance for any help given, it will be greatly appreciated!</p>

<p>loader.c:</p>

<pre><code>1   #include &lt;stdio.h&gt;
2   #include &lt;string.h&gt;
3   #include ""loader.h""
4   #include ""bool.h""
5   #include ""memory.h""
6  
7   bool checkAddressFormat (char addressArray[]);
8   bool checkDataFormat(char dataArray[]);
9   bool isDigit(char character); 
10  bool checkLine(char inputLine[]);
11 
12  int load(int argc, char *argv[]){
13 
14      if (argc != 2){
15          printf(""file opening failed \nusage: yess &lt;filename&gt;.yo\n"");
16          return 0;
17      }
18      else{
19          //Checks that all the files exist
20          FILE* file = fopen(argv[1], ""r"" );
21          char* ext;
22          ext = strrchr(argv[1], '.'); //Grab extension
23          if (file == 0 || strcmp(ext,"".yo"") != 0) {
24              printf(""file opening failed \nusage: yess &lt;filename&gt;.yo\n"");
25              return 0;
26          }
27         else{
28             char inputLine[250]; //The current line being used
29             int intLine[250];
30             int ch;
31             int i;
32             int j;
33             int k;
34             int m;
35             bool lineCheck;
36             bool memError = FALSE;
37             int byteAddress;
38             int lineNumber = 1;
39             
40             ch = fgetc(file); //Grab first character
41             while (!feof(file)) //While file is not empty
42             {
43                 while(ch != '\n'){
44                     inputLine[i] = ch;
45                     intLine[i] = ch;
46                     ch = fgetc(file);
47                 }
48                 char addressString[4];
49                 addressString[3] = '\0';
50                 for(j = 0; j &lt; 3; j++){ //Creates char array of address on current line.
51                      addressString[j] = inputLine[j+4];
52                 }
53                 byteAddress = atoi(addressString); //Turns the array into an int to pass to putByte
54 
55                 unsigned char dataString[12];
56                 for(k = 0; k &lt; 12; k++) {
57                      dataString[k] = (unsigned char)intLine[k+9];
58                 }
59 
60                 if(checkLine(inputLine) == FALSE){
61                     printf(""Error on line %d:\n"",lineNumber);
62                     printf(""%s\n"",inputLine);
63                     return 0;
64                 }
65                 
66                 else{
67                     for(m = 0; m &lt; 250; m++) {
68                         putByte(byteAddress, dataString[m], &amp;memError);
69                     }
70                     printf(""call putByte"");
71                 }
72 
73                 for(i = 0; i &lt; 250; i++){
74                     inputLine[i] = ' ';
75                     intLine[i] = ' ';
76                 }
77                 printf(""clear arrays"");
78                 lineNumber++;
79                 ch = fgetc(file);
80             }
81         }
82         close(file);
83      }
84      return 1;
85  }
86 
87  bool checkLine(char inputLine[]){
88      
89      if(checkDataFormat(inputLine) == FALSE || checkAddressFormat(inputLine) == FALSE){
90          return FALSE;
91      }
92      else if(inputLine[22] != '|'){
93          return FALSE;
94      }
95      else {
96          return TRUE;
97      }
98 
99  }
100 bool checkDataFormat(char dataArray[]) {
101     int i;
102     bool temp;
103     int counter = 0;
104     for(i = 9; i &lt;= 20; i++) {
105         temp = isDigit(dataArray[i]);
106         if(temp  == TRUE){
107             counter++;
108         }
109     }
110     if(counter &gt; 12){
111         return FALSE;
112     }
113     else{
114         return TRUE;
115     }
116 }
117
118 bool checkAddressFormat(char addressArray[]) {
119     if(isDigit(addressArray[2]) == FALSE || isDigit(addressArray[4]) == FALSE || isDigit(addressArray[5])  == FALSE || isDigit(addressArray[6]) == FALSE)
120         return FALSE;
121     if(addressArray[3] != 'x')
122         return FALSE;
123     if(addressArray[7] != ':')
124         return FALSE;
125     else
126         return TRUE;
127 }
128
129 bool isDigit(char character) {
130     if(character == '0' || character == '1' || character == '2' || character == '3' ||
131        character == '4' || character == '5' || character == '6' || character == '7' ||
132        character == '8' || character == '9' || character == 'a' || character == 'b' ||
133       character == 'c' || character == 'd' || character == 'e' || character == 'f')
134       return TRUE;
135    else
136        return FALSE;
137}
138
</code></pre>

<p>loader.h:</p>

<pre><code>1    #ifndef LOADER_H
2    #define LOADER_H
3
4    int load(int argc, char *argv[]);
5
6    #endif
</code></pre>

<p>memory.c:</p>

<pre><code>1   #define MEMSIZE 1024     //1024 words of memory
2   #ifndef MEMORY_H
3   #define MEMORY_H
4   #include ""bool.h""
5 
6   static unsigned int memArray[MEMSIZE];
7 
8 
9   unsigned int fetch(int address, bool * memError){
10   
11      if(address &lt; 0 || address &gt; 1024)
12          (*memError) = TRUE;
13      else{
14          (*memError) = FALSE;
15          return memArray[address];
16      }
17  }
18
19  void store(int address, unsigned int value, bool * memError){
20      if(address &lt; 0 || address &gt; 1024)
21          (*memError) = TRUE;
22      else{
23          (*memError) = FALSE;
24          memArray[address] = value;
25      }
26  }
27
28  unsigned char getByte(int byteAddress, bool * memError){
29      if(byteAddress &lt; 0 || byteAddress &gt; 4095){
30          (*memError) = TRUE;
31          return 0;
32      }
33      else{
34          (*memError) = FALSE;
35          int wordAddress = fetch((byteAddress/4), memError);
36          char * x = (char*)&amp;wordAddress;
37          char temp = x[(byteAddress%4)];
38          return temp;
39      }
40  }
41  void putByte(int byteAddress, unsigned char value, bool * memError){
42      if(byteAddress &lt; 0 || byteAddress &gt; 4095)
43          (*memError) = TRUE;
44      else{
45          (*memError) = FALSE;
46          int wordAddress = fetch((byteAddress/4), memError);
47          char * x = (char*)&amp;wordAddress;
48          x[(byteAddress%4)] = value;
49          store(byteAddress/4, wordAddress, memError);
50      }
51  }
52  void clearMemory(){
53
54      int i;
55      for(i=0;i&lt;MEMSIZE;i++){
56          memArray[i] = 0;
57      }
58
59  }
60  //Address must be multiple of 4
61  unsigned int getWord(int byteAddress, bool * memError){
62
63      if(byteAddress &lt; 0 || byteAddress &gt; 4095 || (byteAddress%4) != 0){
64          (*memError) = TRUE;
65          return 0;
66      }
67      else{
68          int word = fetch(byteAddress/4, memError);
69          (*memError) = FALSE;
70          return word;
71      }
72  }
73  //Address must be multiple of 4
74  void putWord(int byteAddress, unsigned int value, bool * memError){
75
76     if(byteAddress &lt; 0 || byteAddress &gt; 4095 || (byteAddress%4) != 0){
77          (*memError) = TRUE;
78      }
79      else{
80          store((byteAddress/4), value, memError);
81          (*memError) = FALSE;
82      }
83   
84
85  }
86  #endif
87
88
</code></pre>

<p>memory.h:</p>

<pre><code>1   #define MEMSIZE 1024     //1024 words of memory
2   #ifndef MEMORY_H
3   #define MEMORY_H
4 
5   unsigned int fetch(int address, bool * memError);
6   void store(int address, unsigned int value, bool * memError);
7   unsigned char getByte(int byteAddress, bool * memError);
8   void putByte(int byteAddress, unsigned char value, bool * memError);
9   void clearMemory();
10  unsigned int getWord(int byteAddress, bool * memError);
11  void putWord(int byteAddress, unsigned int value, bool * memError);
12  #endif 
</code></pre>
",8,0,2014-03-24T16:10:14.743,0,22614701,2766421,1,-1,<c><simulator><y86>,Y86 Processor in C help! Stuck on the loader.c file,638
22626414,1,"<p>I am facing issues with Codenameone after recent JDK upgrade. Tried to resolve it in multiple ways but no luck.</p>

<pre><code>jar:
 [echo] Compile is forcing compliance to the supported API's/features for maximum device       compatibility. This allows smaller
 [echo]             code size and wider device support
 [copy] Copying 2 files to C:\Appstek\Workspace\AppsMobile\build\tmp
[javac] C:\Appstek\Workspace\AppsMobile\build.xml:130: warning: 'includeantruntime' was  not set, defaulting to build.sysclasspath=last; set to false for repeatable builds
[javac] Compiling 13 source files to C:\Appstek\Workspace\AppsMobile\build\tmp
[javac] Error: Could not find or load main class com.sun.tools.javac.Main

BUILD FAILED
C:\Appstek\Workspace\AppsMobile\build.xml:130: Compile failed; see the compiler error output for details.

Total time: 1 second
</code></pre>
",0,0,2014-03-25T01:31:18.710,0,22623848,3304328,1,0,<simulator><codenameone>,CodeNameone Simulator Launch Issue,445
0,2,"<p>There's something wrong with my Printer Simulator. Trying to print while running <a href=""https://developer.apple.com/library/IOS/samplecode/Recipes_+_Printing/Introduction/Intro.html#//apple_ref/doc/uid/DTS40011098-Intro-DontLinkElementID_2"" rel=""nofollow"">https://developer.apple.com/library/IOS/samplecode/Recipes_+_Printing/Introduction/Intro.html#//apple_ref/doc/uid/DTS40011098-Intro-DontLinkElementID_2</a> will cause the following errors to appear in the Xcode console:</p>

<p><code>2014-03-26 17:23:47.563 Recipes[3455:3c07] Simulated\032Label\032Printer\032@\032[redacted]Mac\032mini._ipps._tcp.local.: 
Unable to connect to [redacted]-mac-mini.local.:8632: Bad file descriptor
2014-03-26 17:23:47.570 Recipes[3455:3c07] Simulated\032Label\032Printer\032@\032[redacted]Mac\032mini._ipps._tcp.local.: 
Connection is untrusted: Unable to establish a secure connection to host.</code></p>

<p>Here is what I have tried without success:</p>

<ul>
<li>Reinstalling Xcode </li>
<li>debugging Bonjour connections</li>
<li>created a new user on the mac mini</li>
</ul>

<p>What else could I try? Thanks!</p>
",3,0,2014-03-26T15:50:42.247,1,22666365,702870,1,1,<ios><xcode><printing><simulator>,iOS Printer Simulator Errors - Air Print,2057
0,0,"<p>I am currently working, with Matlab, on a 3D simulator whose aim is to move an object (currently it's just a  simple circle) in space (using plot3). </p>

<p>Although it's easy to compute a trajectory without any rotation of my object, I do not manage to rotate my object around its own axis. Indeed, I have computed the 3 well-known rotation matrix but it (of course) rotate  my object (represented by a set of points) around the axis of my figure (in the ""world"" system).</p>

<p>For example, the center of inertia of my object (currently the center of my circle) is I whose coordinates are (Xi,Yi,Zi). Thus, I suppose that I need to define an additional system for my object to be able to rotate my object about these 3 new axis composing such a system...</p>

<p>I would like something like:</p>

<p><code>[X2,Y2,Z2]=Mat*[X1,Y1,Z1]</code> where <code>[X1,Y1,Z1]</code> is the coordinates of a point of my object before the rotation, <code>[X2,Y2,Z2]</code> the coordinates after the rotation and Mat the matrix I am looking for. Of course, the center of inertia must be unchanged whichever the rotation (yaw and/or pitch or/and roll)</p>

<p>However I have no idea about the way to compute such a matrix. The link below summarizes my wish.</p>

<p><a href=""http://hpics.li/0639a11"" rel=""nofollow"">Drawing of my problem</a></p>
",6,0,2014-04-06T11:08:51.790,0,22893179,3503312,1,0,<matlab><matrix><rotation><simulator><robotics>,"compute pitch, roll and yaw movement of an object in Matlab",667
23073203,1,"<p>My app runs perfect for desktop and Android, but robovm with libgdx will not work. I downloaded the ios sdk on my mac and got everything set up. When I try to run it on the ios simulator, I get this error:</p>

<pre><code>An internal error occurred during: ""Launching Gravity"".
Class com.badlogic.gdx.Gdx doesn't have field gl : com.badlogic.gdx.graphics.GLCommon;
failed to resolve in superclasses and interfaces
</code></pre>

<p>I am not quite sure what is wrong with this. here is my code for my robovm launcher. Is there something wrong with it?</p>

<pre><code>package com.me.Mercify;

import org.robovm.apple.foundation.*;
import org.robovm.apple.uikit.*;
import com.badlogic.gdx.backends.iosrobovm.IOSApplication;
import com.badlogic.gdx.backends.iosrobovm.IOSApplicationConfiguration;

public class RobovmLauncher extends UIApplicationDelegateAdapter {

    protected IOSApplication createApplication() {
    IOSApplicationConfiguration config = new IOSApplicationConfiguration();
    config.orientationLandscape = true;
    config.orientationPortrait = false;
    return new IOSApplication(new GravityTwist(), config);
    }

    public static void main(String[] args) {
        NSAutoreleasePool pool = new NSAutoreleasePool();
        UIApplication.main(args, null, RobovmLauncher.class);
        pool.close();
    }
}
</code></pre>
",2,0,2014-04-11T00:35:54.727,0,23001528,3381458,1,0,<android><ios><libgdx><simulator><robovm>,Why can't I run my app?,307
23023382,1,"<p>the image: iphone 320x480 (not retina) with ios 6.1. </p>

<p>The blue div size: w:640px h:480px.</p>

<p>my mac: macbook air 13 inch.</p>

<p>the question: why the blue div is less width than the device width?</p>

<p><img src=""https://i.stack.imgur.com/adVpG.jpg"" alt=""enter image description here""></p>
",0,0,2014-04-11T20:37:44.113,0,23022132,1633785,1,1,<ios><iphone><simulator>,ios simulator why div seem less wide,30
23206809,1,"<p>When running my OpenGL1 app on the simulator, very close positioned polygons flicker/merge into one another (the z value isn't right for these pixels). My machine is an old Mac mini.</p>

<p>Seems this only happens in the simulator and everything is fine on the actual device. Does anyone now why? Does the simulator use a depth buffer with a lower bit depth than the iPhone?</p>
",1,0,2014-04-21T21:45:51.997,0,23206571,973224,1,0,<ios><iphone><opengl><simulator><depth-buffer>,iOS simulator OpenGL depth buffer issue,194
23249801,2,"<p>I need to run the Android simulator with the 2.3 version (API 9) but I don't have this version available in the Android SDK Manager.</p>

<p>Currently I can install API 7, 8 and 10 up to the 19, but not 9.
Is there any way to run a simulator with this version? </p>
",0,0,2014-04-23T15:56:49.847,0,23249544,2425538,1,0,<android><sdk><avd><simulator>,How to create the AVD for Android 2.3 - API 9,255
23319636,1,"<p>im a student and i must do a semester project.</p>

<p>i must make a physic simulator of Magnetic forces on a current loop.</p>

<p>I don't know anything about simulation coding either physic with JAVA. </p>

<p>i would like to read your recommendations for make this project. 
The teacher told us that the software have to be coded in JAVA. 
i looked for simulation in google but there weren't good information</p>

<p>i don't know a lot about JAVA 3D so, i've to learn several things, offcourse.
THANKS for your time. </p>
",0,0,2014-04-25T16:51:28.887,0,23298861,2124248,1,-1,<java><3d><simulator>,3D and physic simulation with java,167
0,1,"<p>I'm trying to localize my app and it seems to work, but it just does at the simulator. It's weird because I've tried cleaning the project, rebuilding and so but on the simulator shows the text in spanish but in my iPhone with a developer profile and configured in spanish it stills showing the strings in english.</p>

<p>I've also tried deleting the app, ""forzing"" the phone installing the new build but it doesn't seem to work.</p>

<p>Any thoughts? Thank you.</p>

<p>Images here: left phone is the simulated one and the right phone is the physical one showed with Reflector.</p>

<p><a href=""http://imgur.com/Uk04eB3"" rel=""nofollow"">1</a> and <a href=""http://imgur.com/h9U9rPh"" rel=""nofollow"">2</a></p>
",7,0,2014-04-27T18:21:17.687,0,23327194,3563910,1,1,<ios><localization><xcode5><simulator>,iOS app localization working on simulator but not on phone,286
